PosX,PosY,PosZ,Orientation X,Orientation Y,Orientation Z,SessionID,PlayerID,DateTime,
29.89184,0.527236,7.524538,12.21834,320.0376,4.367807E-07,79870,69528,21/12/2020 13:12:22,
29.30407,0.530607,8.452225,12.21834,320.0376,-1.310342E-06,79870,69528,21/12/2020 13:12:22,
28.63097,0.5094159,9.257659,12.21834,320.0376,-1.310342E-06,79870,69528,21/12/2020 13:12:22,
28.08674,0.3298935,10.18018,12.21834,320.0376,-1.310342E-06,79870,69528,21/12/2020 13:12:23,
27.51983,0.3361952,11.08501,12.21834,318.4927,0,79870,69528,21/12/2020 13:12:23,
27.50755,0.3625042,12.15976,7.684921,355.6165,0,79870,69528,21/12/2020 13:12:24,
27.62343,0.2400014,13.17949,5.17414,354.1709,0,79870,69528,21/12/2020 13:12:24,
27.5344,0.3180143,14.27774,4.531588,353.4636,0,79870,69528,21/12/2020 13:12:24,
27.99745,0.36487,15.21108,7.508677,356.1746,-4.30579E-07,79870,69528,21/12/2020 13:12:25,
28.2161,0.4532329,16.21161,7.774215,356.3098,0,79870,69528,21/12/2020 13:12:25,
28.16096,0.3010933,17.24875,7.830003,356.3199,-2.154521E-07,79870,69528,21/12/2020 13:12:25,
28.16684,0.1631557,18.28148,7.841709,356.3203,2.154582E-07,79870,69528,21/12/2020 13:12:25,
28.78137,0.1253061,19.12853,8.020763,356.9378,0,79870,69528,21/12/2020 13:12:25,
29.49275,0.08540517,19.91928,8.103951,357.028,4.311927E-07,79870,69528,21/12/2020 13:12:26,
30.20309,0.1625122,20.70339,8.121406,357.0306,2.156057E-07,79870,69528,21/12/2020 13:12:26,
31.20409,0.4687809,20.94261,8.970208,354.8829,-4.321724E-07,79870,69528,21/12/2020 13:12:26,
32.11289,0.438516,20.47012,12.63219,352.3322,0,79870,69528,21/12/2020 13:12:26,
32.52123,0.438516,19.54367,19.02118,343.4718,-9.030836E-07,79870,69528,21/12/2020 13:12:26,
31.51895,0.4385161,19.71868,18.90184,316.2481,-9.024376E-07,79870,69528,21/12/2020 13:12:27,
30.78184,0.3737862,20.46594,18.35262,315.7556,0,79870,69528,21/12/2020 13:12:27,
30.07677,0.1914839,21.16345,16.33458,312.1744,-8.896851E-07,79870,69528,21/12/2020 13:12:27,
29.26882,0.2514864,21.81754,11.12523,307.492,-4.350626E-07,79870,69528,21/12/2020 13:12:28,
28.40711,0.3175684,22.47131,10.04026,307.4529,0,79870,69528,21/12/2020 13:12:28,
27.56482,0.3824826,23.11523,8.249193,307.4527,8.626996E-07,79870,69528,21/12/2020 13:12:28,
26.7851,0.4370928,23.7725,9.303605,279.4321,-2.162885E-07,79870,69528,21/12/2020 13:12:29,
25.72448,0.4400312,23.79537,13.3065,266.4531,-6.579955E-07,79870,69528,21/12/2020 13:12:29,
24.67968,0.3137695,23.7165,14.43811,266.0389,-8.816172E-07,79870,69528,21/12/2020 13:12:29,
23.64034,0.1759745,23.66301,14.51683,269.6099,-1.322895E-06,79870,69528,21/12/2020 13:12:29,
22.78444,0.2316151,24.18744,12.15373,256.4307,-1.52836E-06,79870,69528,21/12/2020 13:12:30,
21.81614,0.1648022,23.87095,10.83535,248.2648,1.195248E-06,79870,69528,21/12/2020 13:12:30,
20.8481,0.299507,23.47331,10.5875,248.0226,-8.685604E-07,79870,69528,21/12/2020 13:12:30,
19.86417,0.4187977,23.13521,9.612983,260.3584,0,79870,69528,21/12/2020 13:12:30,
18.8358,0.4458412,23.07571,8.353804,272.8463,8.629295E-07,79870,69528,21/12/2020 13:12:30,
18.5001,0.4635425,22.0653,12.72991,234.2142,-1.77793E-07,79870,69528,21/12/2020 13:12:31,
18.34257,0.6554714,21.04719,14.11306,233.714,-7.152807E-07,79870,69528,21/12/2020 13:12:31,
18.18126,0.8440052,20.03855,14.4304,235.9879,-8.006598E-07,79870,69528,21/12/2020 13:12:31,
17.68986,0.8288001,19.14372,14.27884,247.8111,-1.101238E-07,79870,69528,21/12/2020 13:12:31,
17.24015,0.7992587,20.08916,13.74598,260.7032,-8.789478E-07,79870,69528,21/12/2020 13:12:32,
17.25785,0.6034468,21.09969,13.54348,257.6833,-8.78194E-07,79870,69528,21/12/2020 13:12:32,
17.89421,0.5010444,21.87859,13.02931,252.299,1.095419E-06,79870,69528,21/12/2020 13:12:32,
18.90797,0.4897885,21.8029,12.8984,252.0972,6.569056E-07,79870,69528,21/12/2020 13:12:32,
19.41443,0.5417036,20.93371,12.87096,250.6999,-1.094723E-07,79870,69528,21/12/2020 13:12:32,
19.25006,0.5433815,19.89057,12.63026,216.263,2.187365E-07,79870,69528,21/12/2020 13:12:32,
19.75482,0.3688109,19.04088,16.60906,169.7187,-8.909462E-07,79870,69528,21/12/2020 13:12:32,
20.62929,0.2625458,18.4711,18.25282,166.7147,0,79870,69528,21/12/2020 13:12:32,
21.42056,0.08577454,17.82971,18.25519,168.3169,0,79870,69528,21/12/2020 13:12:33,
21.67064,0.1870956,16.82206,17.77441,169.2287,0,79870,69528,21/12/2020 13:12:33,
22.33845,0.3660506,16.08138,16.22756,165.2906,-8.892001E-07,79870,69528,21/12/2020 13:12:33,
23.16573,0.5198972,15.47571,15.31986,164.4674,-8.852293E-07,79870,69528,21/12/2020 13:12:33,
23.48706,0.6240628,14.48706,15.13005,164.4443,0,79870,69528,21/12/2020 13:12:33,
23.77058,0.6323223,13.46856,15.09027,164.2074,-4.42133E-07,79870,69528,21/12/2020 13:12:33,
24.04394,0.4670682,12.46772,15.08194,164.0762,4.421156E-07,79870,69528,21/12/2020 13:12:33,
24.33531,0.2988511,11.47666,15.08018,162.1461,0,79870,69528,21/12/2020 13:12:34,
24.75992,1.024495,10.87682,15.07987,159.6608,0,79870,69528,21/12/2020 13:12:34,
25.48843,1.784496,10.54627,15.07977,159.2239,8.842222E-07,79870,69528,21/12/2020 13:12:34,
26.05013,2.348496,9.84089,15.07973,159.1888,0,79870,69528,21/12/2020 13:12:34,
26.44807,2.460496,8.793971,15.07972,159.1871,8.842219E-07,79870,69528,21/12/2020 13:12:34,
26.84603,2.124496,7.747056,15.07973,159.1871,0,79870,69528,21/12/2020 13:12:34,
27.20525,2.591485,6.803399,15.07972,159.1871,8.842219E-07,79870,69528,21/12/2020 13:12:34,
27.4895,3.379485,6.055602,15.07973,159.1871,0,79870,69528,21/12/2020 13:12:35,
27.83061,3.943485,5.158247,15.07972,159.1871,8.842219E-07,79870,69528,21/12/2020 13:12:35,
28.22857,4.055486,4.111332,15.07973,159.1871,0,79870,69528,21/12/2020 13:12:35,
28.62652,3.719486,3.064417,15.07973,159.2371,-8.842221E-07,79870,69528,21/12/2020 13:12:35,
28.95332,3.119486,2.16186,15.35296,162.8418,-8.853698E-07,79870,69528,21/12/2020 13:12:35,
29.14061,2.399486,1.384979,15.80606,172.7125,4.43662E-07,79870,69528,21/12/2020 13:12:35,
29.17729,1.479486,0.5870616,16.18583,183.4454,4.445058E-07,79870,69528,21/12/2020 13:12:35,
29.10473,0.5994867,-0.04827636,16.29523,191.8258,-8.895064E-07,79870,69528,21/12/2020 13:12:35,
28.87088,0.1926237,-1.003057,16.14559,196.4078,0,79870,69528,21/12/2020 13:12:36,
28.6127,0.1448177,-2.017596,16.11571,196.4286,0,79870,69528,21/12/2020 13:12:36,
28.36225,0.5087422,-2.99881,16.10688,196.4295,-4.443286E-07,79870,69528,21/12/2020 13:12:36,
28.13598,1.348742,-3.766145,16.1057,196.4296,-4.443258E-07,79870,69528,21/12/2020 13:12:36,
27.90971,1.976743,-4.533479,16.1053,196.4296,-8.8865E-07,79870,69528,21/12/2020 13:12:36,
27.63832,2.348743,-5.45432,16.133,196.2846,8.887742E-07,79870,69528,21/12/2020 13:12:36,
27.89208,2.268743,-6.47816,18.00787,196.3306,8.977507E-07,79870,69528,21/12/2020 13:12:36,
28.77787,1.792743,-7.071283,23.81455,204.7167,9.332317E-07,79870,69528,21/12/2020 13:12:36,
29.59197,1.072743,-7.556082,30.18081,223.7381,7.407429E-07,79870,69528,21/12/2020 13:12:37,
30.20326,0.2527432,-7.902135,32.73062,240.426,1.902976E-06,79870,69528,21/12/2020 13:12:37,
29.65963,0.08254802,-8.770415,28.96375,259.666,2.439558E-06,79870,69528,21/12/2020 13:12:37,
28.63662,0.06793869,-8.943995,26.45221,262.9049,5.721664E-06,79870,69528,21/12/2020 13:12:37,
27.6978,0.06442589,-8.580534,23.15693,283.3902,0,79870,69528,21/12/2020 13:12:38,
26.84578,0.04810691,-7.949184,22.23458,289.6452,-1.844716E-06,79870,69528,21/12/2020 13:12:38,
26.42466,-0.001149714,-6.978601,21.88934,295.4381,-1.840216E-06,79870,69528,21/12/2020 13:12:38,
27.32648,0.055803,-6.401284,21.99724,3.995116,0,79870,69528,21/12/2020 13:12:39,
28.37184,0.1246282,-6.281004,21.00678,20.82129,-9.145568E-07,79870,69528,21/12/2020 13:12:39,
29.34532,0.1515754,-5.854194,19.91777,21.68169,9.080935E-07,79870,69528,21/12/2020 13:12:39,
30.12348,0.1944586,-5.186878,18.04995,19.3406,4.489827E-07,79870,69528,21/12/2020 13:12:39,
30.43241,0.2304314,-4.179925,15.41045,14.58688,-8.856141E-07,79870,69528,21/12/2020 13:12:39,
30.68906,0.202305,-3.151238,14.14167,12.98665,0,79870,69528,21/12/2020 13:12:39,
30.91498,0.260254,-2.114044,14.07031,11.20523,-4.400904E-07,79870,69528,21/12/2020 13:12:39,
31.11672,0.2775095,-1.071578,14.19401,10.9121,0,79870,69528,21/12/2020 13:12:40,
31.31607,0.3147534,-0.0338586,14.21995,10.90391,-4.403801E-07,79870,69528,21/12/2020 13:12:40,
31.5153,0.300891,1.002715,13.92157,10.81557,-4.398057E-07,79870,69528,21/12/2020 13:12:40,
31.71313,0.2802219,2.048824,13.59127,10.48375,0,79870,69528,21/12/2020 13:12:40,
31.86163,0.3169634,3.100507,13.03996,3.989585,-4.381863E-07,79870,69528,21/12/2020 13:12:40,
31.83783,0.3656584,4.154974,13.0444,349.9778,4.381942E-07,79870,69528,21/12/2020 13:12:40,
31.50864,0.487515,5.138462,12.94584,333.7085,-4.380202E-07,79870,69528,21/12/2020 13:12:40,
31.00642,0.6220204,6.051693,12.88299,329.3882,4.379102E-07,79870,69528,21/12/2020 13:12:41,
30.91754,0.6726605,7.096403,12.59252,306.1376,-4.374086E-07,79870,69528,21/12/2020 13:12:41,
30.44964,0.5762579,8.015683,11.26356,270.5858,8.70541E-07,79870,69528,21/12/2020 13:12:41,
29.69405,0.6159838,8.738896,10.87497,268.0369,4.346934E-07,79870,69528,21/12/2020 13:12:41,
28.92717,0.5894003,9.441743,10.6513,266.0608,6.515564E-07,79870,69528,21/12/2020 13:12:41,
28.33698,1.310814,9.960165,10.52889,265.8059,1.302592E-06,79870,69528,21/12/2020 13:12:41,
27.73133,2.046814,10.48284,10.4888,265.7861,-1.085353E-06,79870,69528,21/12/2020 13:12:41,
27.02305,2.538814,11.13014,10.53852,273.7471,8.68422E-07,79870,69528,21/12/2020 13:12:41,
26.45503,2.574814,12.08566,10.51263,296.5833,1.302524E-06,79870,69528,21/12/2020 13:12:42,
26.19391,2.262815,13.00915,10.37974,300.9352,1.735956E-06,79870,69528,21/12/2020 13:12:42,
25.96313,1.662815,13.941,10.34494,301.1797,0,79870,69528,21/12/2020 13:12:42,
25.76638,0.9428148,14.7164,9.953129,299.3742,-4.334098E-07,79870,69528,21/12/2020 13:12:42,
25.29673,0.4688135,15.49055,9.285901,296.6081,-4.325553E-07,79870,69528,21/12/2020 13:12:42,
24.3629,0.491714,15.95779,9.227739,296.0223,4.324836E-07,79870,69528,21/12/2020 13:12:42,
23.4405,1.073611,16.39345,9.224011,294.7845,-8.649584E-07,79870,69528,21/12/2020 13:12:43,
22.71326,1.873612,16.72681,9.223628,294.3462,0,79870,69528,21/12/2020 13:12:43,
21.83813,2.485612,17.12146,9.223489,294.231,0,79870,69528,21/12/2020 13:12:43,
20.81487,2.653612,17.57678,9.176077,293.4488,-4.324205E-07,79870,69528,21/12/2020 13:12:43,
19.78158,2.345612,18.00875,9.109549,291.6253,8.646794E-07,79870,69528,21/12/2020 13:12:43,
18.88664,1.769613,18.35611,9.096519,290.0945,-1.296972E-06,79870,69528,21/12/2020 13:12:43,
18.12837,1.069613,18.61058,8.975965,285.5762,-1.944807E-06,79870,69528,21/12/2020 13:12:43,
17.11554,1.023476,18.78298,6.927503,273.6812,6.450392E-07,79870,69528,21/12/2020 13:12:45,
16.16023,0.8323771,18.51241,17.54854,55.89322,-1.010874E-06,79870,69528,21/12/2020 13:12:46,
17.01695,0.7359518,17.82786,17.18634,66.40314,7.819678E-07,79870,69528,21/12/2020 13:12:46,
18.02297,0.6500098,18.06429,16.34953,67.66566,-1.890725E-06,79870,69528,21/12/2020 13:12:46,
18.98022,0.4841558,18.43505,15.91645,75.01962,-2.219525E-07,79870,69528,21/12/2020 13:12:47,
20.00768,0.3316971,18.59305,15.23195,91.14378,8.848586E-07,79870,69528,21/12/2020 13:12:47,
21.04613,0.1932578,18.5061,13.53606,97.24971,2.6345E-06,79870,69528,21/12/2020 13:12:47,
22.06859,0.01995921,18.44619,13.11851,96.88775,-4.383259E-07,79870,69528,21/12/2020 13:12:47,
22.9185,0.09780401,19.03669,12.30458,90.5909,8.738472E-07,79870,69528,21/12/2020 13:12:47,
23.74132,0.2044114,19.67176,11.95367,90.14672,-1.96357E-06,79870,69528,21/12/2020 13:12:47,
24.78453,0.2241648,19.72138,11.88021,90.08418,0,79870,69528,21/12/2020 13:12:47,
25.84631,0.1864524,19.7163,11.59084,89.86999,2.178867E-07,79870,69528,21/12/2020 13:12:48,
26.90601,0.1834488,19.71791,11.42819,89.86124,-6.532823E-07,79870,69528,21/12/2020 13:12:48,
27.83683,0.1416222,20.11837,11.34466,89.53046,6.530905E-07,79870,69528,21/12/2020 13:12:48,
28.57557,0.1909517,20.88078,11.03486,88.60977,-2.174641E-07,79870,69528,21/12/2020 13:12:48,
29.30889,0.2397567,21.64946,11.03136,88.44729,-2.174615E-07,79870,69528,21/12/2020 13:12:48,
30.0372,0.3064078,22.41712,10.98008,87.72109,8.696946E-07,79870,69528,21/12/2020 13:12:48,
30.75345,0.372962,23.18966,11.00626,87.12906,-6.523289E-07,79870,69528,21/12/2020 13:12:48,
31.46303,0.4397019,23.96713,11.15716,87.00703,6.526655E-07,79870,69528,21/12/2020 13:12:49,
32.16842,0.4617912,24.7572,11.18883,87.00362,1.087895E-06,79870,69528,21/12/2020 13:12:49,
32.83284,0.6253259,25.55367,11.19547,87.00351,4.351678E-07,79870,69528,21/12/2020 13:12:49,
33.49766,0.7800878,26.34897,11.19686,87.0035,-6.527549E-07,79870,69528,21/12/2020 13:12:49,
34.16698,0.8493855,27.13984,11.19715,87.00352,4.351703E-07,79870,69528,21/12/2020 13:12:49,
34.90978,0.7373995,27.87415,11.19721,87.00353,1.087926E-06,79870,69528,21/12/2020 13:12:49,
35.9445,0.6384119,28.02841,11.19723,87.00352,1.958267E-06,79870,69528,21/12/2020 13:12:49,
37.00268,0.592108,28.08715,11.19723,87.00352,2.611022E-06,79870,69528,21/12/2020 13:12:50,
38.05756,0.5493436,28.14579,11.19723,87.00352,1.958267E-06,79870,69528,21/12/2020 13:12:50,
39.09577,0.6772144,28.20743,11.19723,87.00352,2.611022E-06,79870,69528,21/12/2020 13:12:50,
40.14093,0.7945633,28.27083,11.19723,87.00352,1.958267E-06,79870,69528,21/12/2020 13:12:50,
41.20233,0.8269521,28.32941,11.19723,87.00352,2.611022E-06,79870,69528,21/12/2020 13:12:50,
42.21815,0.8536655,28.38575,11.19723,86.85351,-4.351705E-07,79870,69528,21/12/2020 13:12:51,
43.34126,0.8860943,28.45152,11.20764,86.83324,-4.351861E-07,79870,69528,21/12/2020 13:12:51,
44.40196,0.9041498,28.51706,11.88844,86.40958,1.744976E-06,79870,69528,21/12/2020 13:12:51,
45.45914,0.9211965,28.59054,13.01648,84.9523,2.190724E-07,79870,69528,21/12/2020 13:12:51,
46.50704,0.9199632,28.70688,17.22158,82.08983,1.340771E-06,79870,69528,21/12/2020 13:12:51,
47.54902,1.007033,28.88208,19.96497,81.26984,2.270912E-06,79870,69528,21/12/2020 13:12:51,
48.59363,1.02118,29.05497,20.54004,81.23513,-9.11735E-07,79870,69528,21/12/2020 13:12:51,
49.66846,1.56091,29.21333,20.66054,81.23415,9.124562E-07,79870,69528,21/12/2020 13:12:52,
50.45911,2.360909,29.33525,20.68206,81.23414,-1.368878E-06,79870,69528,21/12/2020 13:12:52,
51.4079,2.97291,29.48155,20.68978,81.23413,0,79870,69528,21/12/2020 13:12:52,
52.51482,3.14091,29.59985,20.69197,81.23412,-2.737935E-06,79870,69528,21/12/2020 13:12:52,
53.62173,2.83291,29.59985,20.69239,81.23412,1.368972E-06,79870,69528,21/12/2020 13:12:52,
54.56878,2.256911,29.58837,20.69248,81.23414,-9.126482E-07,79870,69528,21/12/2020 13:12:52,
55.35685,1.553942,29.58539,20.69254,81.23413,-1.368973E-06,79870,69528,21/12/2020 13:12:52,
56.14692,0.652679,29.66188,20.69253,81.23414,-1.368973E-06,79870,69528,21/12/2020 13:12:52,
57.23267,0.8571357,29.75797,20.69253,81.23414,-1.825297E-06,79870,69528,21/12/2020 13:12:53,
58.34411,0.8720706,29.79795,20.69254,81.23414,-2.281621E-06,79870,69528,21/12/2020 13:12:53,
59.45171,0.8517739,29.80508,20.69254,81.23415,9.126485E-07,79870,69528,21/12/2020 13:12:53,
60.43965,0.6672257,29.74681,20.69253,81.23414,-2.737946E-06,79870,69528,21/12/2020 13:12:54,
61.44429,0.5993336,29.62883,20.69253,81.23414,-2.737946E-06,79870,69528,21/12/2020 13:12:54,
62.2267,-0.08262557,29.63903,20.69254,81.23414,-2.281621E-06,79870,69528,21/12/2020 13:12:54,
63.01496,-0.9559577,29.63401,20.69253,81.23414,-2.281621E-06,79870,69528,21/12/2020 13:12:54,
63.01493,0.06404078,29.63315,20.69254,81.23414,-1.825297E-06,79870,69528,21/12/2020 13:12:55,
63.01488,-0.9439618,29.63131,20.69254,81.23414,-2.281621E-06,79870,69528,21/12/2020 13:12:55,
26,1,1,20.55568,81.35912,9.118285E-07,79870,69528,21/12/2020 13:12:58,
26.33462,0.05750519,0.9562482,15.58604,142.5883,0,79870,69528,21/12/2020 13:13:00,
27.43987,0.08313185,0.8095073,15.58003,142.6017,0,79870,69528,21/12/2020 13:13:00,
28.48998,0.1195399,0.6696209,15.57907,142.6019,0,79870,69528,21/12/2020 13:13:00,
29.5315,0.2143867,0.5586734,15.6609,133.7881,8.86691E-07,79870,69528,21/12/2020 13:13:00,
30.5633,0.2912639,0.5100615,15.6173,111.9676,1.329753E-06,79870,69528,21/12/2020 13:13:00,
31.56927,0.3177273,0.1653581,15.71305,103.2265,-8.869177E-07,79870,69528,21/12/2020 13:13:00,
32.60915,0.3393135,-0.05406832,15.83671,101.3061,0,79870,69528,21/12/2020 13:13:00,
33.64807,0.356144,-0.2611765,15.86266,101.2524,4.437864E-07,79870,69528,21/12/2020 13:13:01,
34.67996,0.3998395,-0.4668962,15.8681,101.2509,8.875967E-07,79870,69528,21/12/2020 13:13:01,
35.71434,0.4982383,-0.6699958,15.86926,101.2508,-1.775203E-06,79870,69528,21/12/2020 13:13:01,
36.73794,0.6506941,-0.8630191,15.86949,101.2508,4.438014E-07,79870,69528,21/12/2020 13:13:01,
37.76885,0.7120138,-1.061471,15.86955,101.2509,-8.876031E-07,79870,69528,21/12/2020 13:13:01,
38.77908,0.4931142,-1.018583,15.86955,101.2508,-8.876031E-07,79870,69528,21/12/2020 13:13:01,
39.78653,0.4899998,-0.8889214,16.07877,110.5995,4.442657E-07,79870,69528,21/12/2020 13:13:02,
40.75605,0.4899999,-1.277976,16.30229,112.1933,-3.558153E-06,79870,69528,21/12/2020 13:13:02,
41.49678,1.41,-1.580186,16.31337,112.1965,-2.223972E-06,79870,69528,21/12/2020 13:13:02,
42.23529,2.13,-1.887705,16.48063,113.7921,-4.451766E-07,79870,69528,21/12/2020 13:13:02,
43.10265,2.69,-2.298772,16.87132,117.3397,8.921737E-07,79870,69528,21/12/2020 13:13:02,
44.07969,2.802,-2.845649,17.0689,122.8076,0,79870,69528,21/12/2020 13:13:02,
44.89696,2.466001,-3.596751,17.94667,151.527,-8.974396E-07,79870,69528,21/12/2020 13:13:02,
45.23911,1.866001,-4.490979,14.70448,165.576,0,79870,69528,21/12/2020 13:13:03,
45.39553,1.146001,-5.274996,11.54436,171.741,-4.35701E-07,79870,69528,21/12/2020 13:13:03,
45.5044,0.2924544,-6.067544,9.836901,173.0193,-4.332565E-07,79870,69528,21/12/2020 13:13:03,
45.52267,0.2711893,-7.146264,8.65405,180.6855,-2.159015E-07,79870,69528,21/12/2020 13:13:03,
45.49778,0.2475059,-8.274917,8.687342,183.7056,-6.477618E-07,79870,69528,21/12/2020 13:13:03,
45.40961,0.2516282,-9.336374,8.834942,186.4704,4.320127E-07,79870,69528,21/12/2020 13:13:03,
45.27834,0.3002295,-10.38799,8.750341,187.3409,-2.15957E-07,79870,69528,21/12/2020 13:13:04,
45.13933,0.3489301,-11.43335,8.636988,187.467,4.317833E-07,79870,69528,21/12/2020 13:13:04,
45.00362,0.3840849,-12.47825,8.53272,187.5126,-2.158324E-07,79870,69528,21/12/2020 13:13:04,
44.84798,0.4849777,-13.51657,8.510875,187.9317,-2.158201E-07,79870,69528,21/12/2020 13:13:04,
44.09724,0.5858483,-14.24955,8.5051,187.9705,-2.158168E-07,79870,69528,21/12/2020 13:13:05,
43.36716,0.4743766,-15.01188,9.151746,186.0216,-4.323909E-07,79870,69528,21/12/2020 13:13:05,
42.69562,0.3552555,-15.76424,9.289458,188.5853,0,79870,69528,21/12/2020 13:13:05,
41.87936,0.2698517,-16.41838,9.318363,188.9656,4.325954E-07,79870,69528,21/12/2020 13:13:06,
41.02775,0.3870484,-17.02738,9.324425,189.1139,0,79870,69528,21/12/2020 13:13:06,
40.21236,0.5125432,-17.70531,8.662087,169.0513,0,79870,69528,21/12/2020 13:13:06,
39.84809,0.50695,-18.67477,7.86642,157.1113,0,79870,69528,21/12/2020 13:13:06,
40.21186,0.4061363,-19.6552,7.889287,154.9767,0,79870,69528,21/12/2020 13:13:06,
40.6649,0.4650154,-20.60212,8.331006,152.9466,0,79870,69528,21/12/2020 13:13:07,
41.19229,0.5644265,-21.50488,8.568408,142.7841,0,79870,69528,21/12/2020 13:13:07,
41.94645,0.6497737,-22.23978,8.495944,119.8783,0,79870,69528,21/12/2020 13:13:07,
42.96497,0.5742093,-22.45123,7.606635,79.46884,0,79870,69528,21/12/2020 13:13:07,
43.86345,0.5598136,-23.01283,7.804884,79.09367,-9.694763E-07,79870,69528,21/12/2020 13:13:08,
44.75066,0.56914,-23.59678,8.689677,78.09628,-3.238829E-07,79870,69528,21/12/2020 13:13:08,
45.63753,0.5688308,-24.173,8.890566,78.06834,6.481171E-07,79870,69528,21/12/2020 13:13:08,
46.48616,0.4706147,-24.77964,9.055305,82.54552,8.645486E-07,79870,69528,21/12/2020 13:13:08,
47.29033,0.3866904,-25.45522,8.906518,87.60993,-2.160484E-07,79870,69528,21/12/2020 13:13:08,
48.05302,0.3821684,-26.19259,7.615736,90.31312,1.292057E-06,79870,69528,21/12/2020 13:13:08,
48.76428,0.2142966,-26.9408,6.745758,90.4779,4.298627E-07,79870,69528,21/12/2020 13:13:08,
49.72762,0.0545916,-27.21235,6.041683,90.27579,-1.073178E-07,79870,69528,21/12/2020 13:13:09,
50.77198,0.3298345,-27.21232,5.69663,89.877,-1.072514E-07,79870,69528,21/12/2020 13:13:09,
51.6306,1.016731,-27.2077,5.692794,89.42975,8.580053E-07,79870,69528,21/12/2020 13:13:09,
52.46285,1.682528,-27.18581,6.771395,88.95406,-8.597709E-07,79870,69528,21/12/2020 13:13:09,
53.29019,2.344404,-27.1656,8.263229,89.55546,-8.627303E-07,79870,69528,21/12/2020 13:13:09,
54.12368,3.011196,-27.18758,11.52971,96.42746,4.356782E-07,79870,69528,21/12/2020 13:13:09,
54.88853,3.623071,-27.67676,13.92048,127.9818,-4.398036E-07,79870,69528,21/12/2020 13:13:10,
55.41849,3.991607,-28.51583,14.15589,142.4194,8.805113E-07,79870,69528,21/12/2020 13:13:10,
55.91123,4,-29.40448,14.29016,152.4233,-8.810345E-07,79870,69528,21/12/2020 13:13:10,
56.37846,3.982686,-30.36153,14.03576,156.3974,8.800478E-07,79870,69528,21/12/2020 13:13:10,
56.78976,3.982686,-31.34327,13.63611,157.6952,4.392686E-07,79870,69528,21/12/2020 13:13:10,
57.19975,3.982686,-32.34418,13.51796,157.7325,4.390499E-07,79870,69528,21/12/2020 13:13:11,
57.62696,3.982686,-33.3843,13.54998,157.962,4.39109E-07,79870,69528,21/12/2020 13:13:11,
57.75984,3.982686,-34.40322,15.35961,170.2632,0,79870,69528,21/12/2020 13:13:12,
57.51648,3.982686,-35.39702,15.10635,172.5892,-4.421664E-07,79870,69528,21/12/2020 13:13:12,
57.39099,3.982686,-36.40453,15.50289,165.7492,8.860093E-07,79870,69528,21/12/2020 13:13:13,
57.43855,3.982686,-37.4163,17.49909,117.8283,1.790404E-06,79870,69528,21/12/2020 13:13:13,
57.70114,3.982686,-36.35319,24.34634,2.516469,-9.371108E-07,79870,69528,21/12/2020 13:13:14,
58.32337,3.982686,-35.54076,26.79883,143.7057,9.565071E-07,79870,69528,21/12/2020 13:13:15,
59.26348,3.982686,-35.1092,26.65174,143.936,0,79870,69528,21/12/2020 13:13:15,
